X,Y,Z,B0
30.0,-15.0,-25.0,0.0456487651537553
35.0,-15.0,-25.0,0.045635701469897316
40.0,-15.0,-25.0,0.04562615587422547
-40.0,-10.0,-25.0,0.045580726932330604
-35.0,-10.0,-25.0,0.04560843566828821
-30.0,-10.0,-25.0,0.045633549749835384
-25.0,-10.0,-25.0,0.04565465587076706
-20.0,-10.0,-25.0,0.045671464177564805
-15.0,-10.0,-25.0,0.04568414323110817
-10.0,-10.0,-25.0,0.04569298452027616
-5.0,-10.0,-25.0,0.04569828183662525
0.0,-10.0,-25.0,0.04570029216623358
5.0,-10.0,-25.0,0.04569921926273069
10.0,-10.0,-25.0,0.0456952172771211
15.0,-10.0,-25.0,0.04568841899499715
20.0,-10.0,-25.0,0.04567897646867786
25.0,-10.0,-25.0,0.04566710822176364
30.0,-10.0,-25.0,0.04565320775872961
35.0,-10.0,-25.0,0.045638160220466004
40.0,-10.0,-25.0,0.04562402919225318
-40.0,-5.0,-25.0,0.04558972463694039
-35.0,-5.0,-25.0,0.04561557772029536
-30.0,-5.0,-25.0,0.04563944780907478
-25.0,-5.0,-25.0,0.045659711750069915
-20.0,-5.0,-25.0,0.04567594402329651
-15.0,-5.0,-25.0,0.04568821135989902
-10.0,-5.0,-25.0,0.04569674425551237
-5.0,-5.0,-25.0,0.0457018154008653
0.0,-5.0,-25.0,0.04570368575148238
5.0,-5.0,-25.0,0.04570256819046434
10.0,-5.0,-25.0,0.04569861497176485
15.0,-5.0,-25.0,0.04569193789568122
20.0,-5.0,-25.0,0.045682646764095905
25.0,-5.0,-25.0,0.0456708891883499
30.0,-5.0,-25.0,0.04565692927315026
35.0,-5.0,-25.0,0.045641406910500865
40.0,-5.0,-25.0,0.04562599162069312
-40.0,0.0,-25.0,0.04560218193569538
-35.0,0.0,-25.0,0.045624232800942945
-30.0,0.0,-25.0,0.04564564851002567
-25.0,0.0,-25.0,0.04566421245922296
-20.0,0.0,-25.0,0.04567921503421424
-15.0,0.0,-25.0,0.04569057389980355
-10.0,0.0,-25.0,0.04569843908740137
-5.0,0.0,-25.0,0.045703043693074465
0.0,0.0,-25.0,0.0457046333021223
5.0,0.0,-25.0,0.04570341651007518
10.0,0.0,-25.0,0.0456995423420683
15.0,0.0,-25.0,0.04569311470207614
20.0,0.0,-25.0,0.04568423023474433
25.0,0.0,-25.0,0.04567302395053477
30.0,0.0,-25.0,0.045659768108710516
35.0,0.0,-25.0,0.045645197399606034
40.0,0.0,-25.0,0.045631358519023134
-40.0,5.0,-25.0,0.0456156401032893
-35.0,5.0,-25.0,0.04563313604574509
-30.0,5.0,-25.0,0.0456514198539967
-25.0,5.0,-25.0,0.04566768311109168
-20.0,5.0,-25.0,0.045680943958052375
-15.0,5.0,-25.0,0.045690983305319115
-10.0,5.0,-25.0,0.045697873381686904
-5.0,5.0,-25.0,0.045701799671662435
0.0,5.0,-25.0,0.04570298021830151
5.0,5.0,-25.0,0.04570161186216542
10.0,5.0,-25.0,0.04569784385775305
15.0,5.0,-25.0,0.04569178772903003
20.0,5.0,-25.0,0.04568355213784605
25.0,5.0,-25.0,0.04567329460733813
30.0,5.0,-25.0,0.045661353440139676
35.0,5.0,-25.0,0.04564867350212757
40.0,5.0,-25.0,0.04563790720360676
-40.0,10.0,-25.0,0.045628496910571664
-35.0,10.0,-25.0,0.045641524354096435
-30.0,10.0,-25.0,0.045656305862436755
-25.0,10.0,-25.0,0.04566978676910862
-20.0,10.0,-25.0,0.045680853695070855
-15.0,10.0,-25.0,0.045689200723706455
-10.0,10.0,-25.0,0.0456948340984832
-5.0,10.0,-25.0,0.045697887825730484
0.0,10.0,-25.0,0.0456985442805446
5.0,10.0,-25.0,0.04569698403636768
10.0,10.0,-25.0,0.045693360557279905
15.0,10.0,-25.0,0.04568780619403093
20.0,10.0,-25.0,0.04568046026956296
25.0,10.0,-25.0,0.04567151752210166
30.0,10.0,-25.0,0.04566137148541234
35.0,10.0,-25.0,0.04565108908801085
40.0,10.0,-25.0,0.04564364898560749
-40.0,15.0,-25.0,0.045640943652086124
-35.0,15.0,-25.0,0.0456494968865777
-30.0,15.0,-25.0,0.045660239998530715
-25.0,15.0,-25.0,0.04567035317053459
-20.0,15.0,-25.0,0.04567873153461496
-15.0,15.0,-25.0,0.04568500339604301
-10.0,15.0,-25.0,0.04568910137951431
-5.0,15.0,-25.0,0.04569109763911686
0.0,15.0,-25.0,0.04569113060044164
5.0,15.0,-25.0,0.04568936015365787
10.0,15.0,-25.0,0.04568594538502282
15.0,15.0,-25.0,0.04568104811699603
20.0,15.0,-25.0,0.045674854711188005
25.0,15.0,-25.0,0.045667616433695817
30.0,15.0,-25.0,0.0456597743159916
35.0,15.0,-25.0,0.04565237989919954
40.0,15.0,-25.0,0.045648218385491345
-35.0,20.0,-25.0,0.045657833207506326
-30.0,20.0,-25.0,0.0456634017086829
-25.0,20.0,-25.0,0.04566930216083983
-20.0,20.0,-25.0,0.04567440236311975
-15.0,20.0,-25.0,0.045678186750912016
-10.0,20.0,-25.0,0.04568046698145771
-5.0,20.0,-25.0,0.04568123181160438
0.0,20.0,-25.0,0.04568056481561269
5.0,20.0,-25.0,0.04567859873018945
10.0,20.0,-25.0,0.045675495511692525
15.0,20.0,-25.0,0.045671448584589
20.0,20.0,-25.0,0.045666705974646775
25.0,20.0,-25.0,0.045661619948041
30.0,20.0,-25.0,0.04565675834754552
35.0,20.0,-25.0,0.04565318809139111
-35.0,25.0,-25.0,0.0456671680699944
-30.0,25.0,-25.0,0.04566582678541866
-25.0,25.0,-25.0,0.045666506026172844
-20.0,25.0,-25.0,0.045667704626601115
-15.0,25.0,-25.0,0.045668582318908246
-10.0,25.0,-25.0,0.045668768982195046
-5.0,25.0,-25.0,0.045668151093951316
0.0,25.0,-25.0,0.045666743161745064
5.0,25.0,-25.0,0.04566463970986943
10.0,25.0,-25.0,0.04566200061443991
15.0,25.0,-25.0,0.04565904546088765
20.0,25.0,-25.0,0.045656080568189615
25.0,25.0,-25.0,0.045653603449997894
30.0,25.0,-25.0,0.04565249192422565
35.0,25.0,-25.0,0.045654198422694324
-30.0,30.0,-25.0,0.045666945235815944
-25.0,30.0,-25.0,0.04566171316247192
-20.0,30.0,-25.0,0.0456585276759439
-15.0,30.0,-25.0,0.04565610797587285
-10.0,30.0,-25.0,0.0456539437291302
-5.0,30.0,-25.0,0.045651836228808244
0.0,30.0,-25.0,0.045649700505217994
5.0,30.0,-25.0,0.04564756703762235
10.0,30.0,-25.0,0.04564559959567947
15.0,30.0,-25.0,0.045644045086961196
20.0,30.0,-25.0,0.04564321279955195
25.0,30.0,-25.0,0.045643673569512974
30.0,30.0,-25.0,0.04564674154521614
-25.0,35.0,-25.0,0.045654684733478716
-20.0,35.0,-25.0,0.045646930326159976
-15.0,35.0,-25.0,0.045640814151840355
-10.0,35.0,-25.0,0.04563606203257968
-5.0,35.0,-25.0,0.045632459501979264
0.0,35.0,-25.0,0.04562970229083045
5.0,35.0,-25.0,0.04562767694057243
10.0,35.0,-25.0,0.045626611858165925
15.0,35.0,-25.0,0.04562686555070637
20.0,35.0,-25.0,0.04562862800841093
25.0,35.0,-25.0,0.04563212290264497
-15.0,40.0,-25.0,0.04562275784097317
-10.0,40.0,-25.0,0.04561524754346379
-5.0,40.0,-25.0,0.04561045184345792
0.0,40.0,-25.0,0.04560738816729456
5.0,40.0,-25.0,0.04560554805062435
10.0,40.0,-25.0,0.0456054568459362
15.0,40.0,-25.0,0.04560800252418906
-5.0,-45.0,-20.0,0.045609076147072956
0.0,-45.0,-20.0,0.045611003315427
5.0,-45.0,-20.0,0.04561010470208621
-20.0,-40.0,-20.0,0.0456156616885128
-15.0,-40.0,-20.0,0.0456192078664796
-10.0,-40.0,-20.0,0.04562266583304078
-5.0,-40.0,-20.0,0.04562499599589666
0.0,-40.0,-20.0,0.04562554535779003
5.0,-40.0,-20.0,0.04562342184881367
10.0,-40.0,-20.0,0.045617311155354494
15.0,-40.0,-20.0,0.04560624451962656
20.0,-40.0,-20.0,0.04559058303636161
-25.0,-35.0,-20.0,0.04562542048860745
-20.0,-35.0,-20.0,0.04563005042494284
-15.0,-35.0,-20.0,0.045634011927504915
-10.0,-35.0,-20.0,0.045637222352842434
-5.0,-35.0,-20.0,0.04563912952867113
0.0,-35.0,-20.0,0.045639157579000424
5.0,-35.0,-20.0,0.04563667840450193
10.0,-35.0,-20.0,0.04563105488686165
15.0,-35.0,-20.0,0.04562195457709253
20.0,-35.0,-20.0,0.04560962661243353
25.0,-35.0,-20.0,0.04559456565256409
-30.0,-30.0,-20.0,0.04562162361553499
-25.0,-30.0,-20.0,0.04563214825096292
-20.0,-30.0,-20.0,0.04563967447545466
-15.0,-30.0,-20.0,0.04564534058067382
-10.0,-30.0,-20.0,0.04564936927020768
-5.0,-30.0,-20.0,0.04565157601985287
0.0,-30.0,-20.0,0.045651643794859184
5.0,-30.0,-20.0,0.045649222895728925
10.0,-30.0,-20.0,0.04564401997568503
15.0,-30.0,-20.0,0.04563593928510201
20.0,-30.0,-20.0,0.04562516674236832
25.0,-30.0,-20.0,0.04561203491223568
30.0,-30.0,-20.0,0.04559668922088419
-35.0,-25.0,-20.0,0.04560561748487391
-30.0,-25.0,-20.0,0.04562344269645741
-25.0,-25.0,-20.0,0.04563683800114999
-20.0,-25.0,-20.0,0.04564693055073556
-15.0,-25.0,-20.0,0.0456543946610886
-10.0,-25.0,-20.0,0.0456595127629808
-5.0,-25.0,-20.0,0.04566231230306686
0.0,-25.0,-20.0,0.04566269334358718
5.0,-25.0,-20.0,0.04566051700077491
10.0,-25.0,-20.0,0.04565568207468169
15.0,-25.0,-20.0,0.045648202149719784
20.0,-25.0,-20.0,0.04563825291564789
25.0,-25.0,-20.0,0.04562617244618086
30.0,-25.0,-20.0,0.045612498193653185
35.0,-25.0,-20.0,0.045598214090239654
-40.0,-20.0,-20.0,0.045581222467574435
-35.0,-20.0,-20.0,0.045605853559187295
-30.0,-20.0,-20.0,0.04562545370612049
-25.0,-20.0,-20.0,0.04564095489753041
-20.0,-20.0,-20.0,0.045652929890225534
-15.0,-20.0,-20.0,0.04566181329757331
-10.0,-20.0,-20.0,0.04566788439067403
-5.0,-20.0,-20.0,0.045671280070414086
0.0,-20.0,-20.0,0.045672042082889296
5.0,-20.0,-20.0,0.045670170205741614
10.0,-20.0,-20.0,0.045665674275963276
15.0,-20.0,-20.0,0.045658623018634305
20.0,-20.0,-20.0,0.04564918370155688
25.0,-20.0,-20.0,0.045637666239817874
30.0,-20.0,-20.0,0.045624628864955226
35.0,-20.0,-20.0,0.04561108554826242
40.0,-20.0,-20.0,0.04559857379241743
-40.0,-15.0,-20.0,0.045582461895252134
-35.0,-15.0,-20.0,0.04560769785527239
-30.0,-15.0,-20.0,0.04562834345839106
-25.0,-15.0,-20.0,0.045645030279706816
-20.0,-15.0,-20.0,0.045658100765698706
-15.0,-15.0,-20.0,0.045667860645896716
-10.0,-15.0,-20.0,0.045674565275197136
-5.0,-15.0,-20.0,0.045678399376457034
0.0,-15.0,-20.0,0.045679485148515206
5.0,-15.0,-20.0,0.04567790507849891
10.0,-15.0,-20.0,0.04567373090033323
15.0,-15.0,-20.0,0.04566705503592508
20.0,-15.0,-20.0,0.045658021767838036
25.0,-15.0,-20.0,0.04564686622284015
30.0,-15.0,-20.0,0.04563398358119048
35.0,-15.0,-20.0,0.045620007507592
40.0,-15.0,-20.0,0.045605637406110136
-40.0,-10.0,-20.0,0.04558748815768602
-35.0,-10.0,-20.0,0.04561176396737961
-30.0,-10.0,-20.0,0.045632246062115585
-25.0,-10.0,-20.0,0.045649121738195894
-20.0,-10.0,-20.0,0.0456625024768135
-15.0,-10.0,-20.0,0.045672568400344275
-10.0,-10.0,-20.0,0.0456795267448418
-5.0,-10.0,-20.0,0.045683569767495234
0.0,-10.0,-20.0,0.04568485759209009
5.0,-10.0,-20.0,0.04568351723344904
10.0,-10.0,-20.0,0.04567965278337522
15.0,-10.0,-20.0,0.04567336417583501
20.0,-10.0,-20.0,0.04566476978669351
25.0,-10.0,-20.0,0.04565403154524581
30.0,-10.0,-20.0,0.045641387088206586
35.0,-10.0,-20.0,0.04562716018243303
40.0,-10.0,-20.0,0.045611550737479946
-45.0,-5.0,-20.0,0.04557204180709849
-40.0,-5.0,-20.0,0.04559604694787809
-35.0,-5.0,-20.0,0.045617710435762286
-30.0,-5.0,-20.0,0.045636840468795875
-25.0,-5.0,-20.0,0.045652996158395506
-20.0,-5.0,-20.0,0.04566598328420862
-15.0,-5.0,-20.0,0.045675826906679276
-10.0,-5.0,-20.0,0.04568266383770848
-5.0,-5.0,-20.0,0.04568666814494189
0.0,-5.0,-20.0,0.045688010777485244
5.0,-5.0,-20.0,0.045686839669652486
10.0,-5.0,-20.0,0.045683275789497074
15.0,-5.0,-20.0,0.04567742313702139
20.0,-5.0,-20.0,0.045669386668887306
25.0,-5.0,-20.0,0.045659293323895525
30.0,-5.0,-20.0,0.04564731971749878
35.0,-5.0,-20.0,0.045633716219645085
40.0,-5.0,-20.0,0.04561870157881568
45.0,-5.0,-20.0,0.04560174296963515
-45.0,0.0,-20.0,0.04558856228407083
-40.0,0.0,-20.0,0.045606425237033815
-35.0,0.0,-20.0,0.045624549096052
-30.0,0.0,-20.0,0.04564151393277404
-25.0,0.0,-20.0,0.045656258726264026
-20.0,0.0,-20.0,0.045668279324434964
-15.0,0.0,-20.0,0.04567744534309165
-10.0,0.0,-20.0,0.04568381910900752
-5.0,0.0,-20.0,0.04568754561141037
0.0,0.0,-20.0,0.04568879201299013
5.0,0.0,-20.0,0.045687714326364905
10.0,0.0,-20.0,0.045684444243478554
15.0,0.0,-20.0,0.04567909384770741
20.0,0.0,-20.0,0.04567177269973547
25.0,0.0,-20.0,0.04566261467678839
30.0,0.0,-20.0,0.04565182671493442
35.0,0.0,-20.0,0.04563977422351358
40.0,0.0,-20.0,0.04562703153833077
45.0,0.0,-20.0,0.04561399599292822
-45.0,5.0,-20.0,0.045604126211071086
-40.0,5.0,-20.0,0.04561662836298371
-35.0,5.0,-20.0,0.04563117059903887
-30.0,5.0,-20.0,0.045645608170632145
-25.0,5.0,-20.0,0.0456584849096071
-20.0,5.0,-20.0,0.04566909245752728
-15.0,5.0,-20.0,0.04567719494099015
-10.0,5.0,-20.0,0.04568280002402739
-5.0,5.0,-20.0,0.045686026250199636
0.0,5.0,-20.0,0.045687031658085034
5.0,5.0,-20.0,0.045685974404886504
10.0,5.0,-20.0,0.04568299547636719
15.0,5.0,-20.0,0.04567822062554504
20.0,5.0,-20.0,0.0456717774638125
25.0,5.0,-20.0,0.04566382940198005
30.0,5.0,-20.0,0.04565464863924548
35.0,5.0,-20.0,0.04564476378196646
40.0,5.0,-20.0,0.04563514429511497
45.0,5.0,-20.0,0.04562704901676315
-40.0,10.0,-20.0,0.04562528846758302
-35.0,10.0,-20.0,0.04563680425329959
-30.0,10.0,-20.0,0.04564863758511559
-25.0,10.0,-20.0,0.04565932513629458
-20.0,10.0,-20.0,0.04566814356971345
-15.0,10.0,-20.0,0.04567483664620088
-10.0,10.0,-20.0,0.0456793914260542
-5.0,10.0,-20.0,0.04568190977858635
0.0,10.0,-20.0,0.045682539981873695
5.0,10.0,-20.0,0.04568143938809912
10.0,10.0,-20.0,0.04567875765171556
15.0,10.0,-20.0,0.045674637424219934
20.0,10.0,-20.0,0.0456692296274214
25.0,10.0,-20.0,0.04566272740658242
30.0,10.0,-20.0,0.04565544460094716
35.0,10.0,-20.0,0.045647982177717025
40.0,10.0,-20.0,0.045641462312047194
-40.0,15.0,-20.0,0.04563203137237004
-35.0,15.0,-20.0,0.045641204884851794
-30.0,15.0,-20.0,0.045650366354163564
-25.0,15.0,-20.0,0.04565853413413975
-20.0,15.0,-20.0,0.04566518576757256
-15.0,15.0,-20.0,0.04567012976247495
-10.0,15.0,-20.0,0.04567336285070656
-5.0,15.0,-20.0,0.04567497829278727
0.0,15.0,-20.0,0.045675113645443896
5.0,15.0,-20.0,0.04567392188884934
10.0,15.0,-20.0,0.045671558595852334
15.0,15.0,-20.0,0.045668182287814066
20.0,15.0,-20.0,0.045663965920901134
25.0,15.0,-20.0,0.04565912180925029
30.0,15.0,-20.0,0.04565395501495201
35.0,15.0,-20.0,0.04564896846783397
40.0,15.0,-20.0,0.04564498593190674
-40.0,20.0,-20.0,0.045637252500888875
-35.0,20.0,-20.0,0.04564447161786997
-30.0,20.0,-20.0,0.04565068461043228
-25.0,20.0,-20.0,0.04565590113604361
-20.0,20.0,-20.0,0.04565997237096284
-15.0,20.0,-20.0,0.045662822181430064
-10.0,20.0,-20.0,0.04566447138293719
-5.0,20.0,-20.0,0.045665006593969784
0.0,20.0,-20.0,0.0456645501146006
5.0,20.0,-20.0,0.04566324363846601
10.0,20.0,-20.0,0.04566124189198996
15.0,20.0,-20.0,0.04565871226221453
20.0,20.0,-20.0,0.04565584171033076
25.0,20.0,-20.0,0.04565285088844677
30.0,20.0,-20.0,0.045650000034954494
35.0,20.0,-20.0,0.04564753646516716
40.0,20.0,-20.0,0.04564545351984826
-35.0,25.0,-20.0,0.04564647196714814
-30.0,25.0,-20.0,0.045649283955431046
-25.0,25.0,-20.0,0.04565109472767892
-20.0,25.0,-20.0,0.045652192151393454
-15.0,25.0,-20.0,0.04565262818001702
-10.0,25.0,-20.0,0.04565246112107376
-5.0,25.0,-20.0,0.045651774897630205
0.0,25.0,-20.0,0.0456506674974117
5.0,25.0,-20.0,0.04564925669985048
10.0,25.0,-20.0,0.04564768575436788
15.0,25.0,-20.0,0.04564611583848524
20.0,25.0,-20.0,0.045644721804625366
25.0,25.0,-20.0,0.04564370655371009
30.0,25.0,-20.0,0.04564327715225442
35.0,25.0,-20.0,0.04564337800133889
-30.0,30.0,-20.0,0.04564518243915402
-25.0,30.0,-20.0,0.045643466873268125
-20.0,30.0,-20.0,0.04564139121753686
-15.0,30.0,-20.0,0.045639194032461
-10.0,30.0,-20.0,0.04563705321994575
-5.0,30.0,-20.0,0.04563507928385767
0.0,30.0,-20.0,0.04563332610253765
5.0,30.0,-20.0,0.04563186304790948
10.0,30.0,-20.0,0.045630814103301075
15.0,30.0,-20.0,0.045630315896764986
20.0,30.0,-20.0,0.045630459969728
25.0,30.0,-20.0,0.045631317514933344
30.0,30.0,-20.0,0.04563298337891595
-25.0,35.0,-20.0,0.04563187381859715
-20.0,35.0,-20.0,0.04562687961098227
-15.0,35.0,-20.0,0.04562202051121836
-10.0,35.0,-20.0,0.04561789868618129
-5.0,35.0,-20.0,0.04561472790431427
0.0,35.0,-20.0,0.04561244765410614
5.0,35.0,-20.0,0.045611019946276025
10.0,35.0,-20.0,0.04561057075652967
15.0,35.0,-20.0,0.04561123002193047
20.0,35.0,-20.0,0.045612861432820666
25.0,35.0,-20.0,0.04561503837663781
-20.0,40.0,-20.0,0.04560755027901947
-15.0,40.0,-20.0,0.04560023959223115
-10.0,40.0,-20.0,0.045594425814294424
-5.0,40.0,-20.0,0.0455905055036325
0.0,40.0,-20.0,0.045588037664198285
5.0,40.0,-20.0,0.04558671484842369
10.0,40.0,-20.0,0.04558679130291207
15.0,40.0,-20.0,0.045588590108536435
20.0,40.0,-20.0,0.04559156262491521
-5.0,45.0,-20.0,0.04556210455202225
0.0,45.0,-20.0,0.04556025999118743
5.0,45.0,-20.0,0.0455589079260978
-15.0,-45.0,-15.0,0.045588933866585926
-10.0,-45.0,-15.0,0.04559576818209618
-5.0,-45.0,-15.0,0.045600191163825674
0.0,-45.0,-15.0,0.045601411505784305
5.0,-45.0,-15.0,0.045598031221924365
10.0,-45.0,-15.0,0.045587390859770864
15.0,-45.0,-15.0,0.0455667882852126
-25.0,-40.0,-15.0,0.04560592575446118
-20.0,-40.0,-15.0,0.04560845535611619
-15.0,-40.0,-15.0,0.04561165057836902
-10.0,-40.0,-15.0,0.045614799640103294
-5.0,-40.0,-15.0,0.04561666654507771
0.0,-40.0,-15.0,0.04561615420845879
5.0,-40.0,-15.0,0.04561204634821001
10.0,-40.0,-15.0,0.0456029095524332
15.0,-40.0,-15.0,0.04558757039888356
20.0,-40.0,-15.0,0.04556562705279695
25.0,-40.0,-15.0,0.04553685573780198
-30.0,-35.0,-15.0,0.04561602075093324
-25.0,-35.0,-15.0,0.045621766008530996
-20.0,-35.0,-15.0,0.04562508113057004
-15.0,-35.0,-15.0,0.04562782799574165
-10.0,-35.0,-15.0,0.0456299943321628
-5.0,-35.0,-15.0,0.04563089818857019
0.0,-35.0,-15.0,0.045629721841882416
5.0,-35.0,-15.0,0.045625617403040414
10.0,-35.0,-15.0,0.04561777704387077
15.0,-35.0,-15.0,0.04560562497714165
20.0,-35.0,-15.0,0.045588912377992105
25.0,-35.0,-15.0,0.04556730210911633
30.0,-35.0,-15.0,0.045539239369682204
-35.0,-30.0,-15.0,0.045609191300173865
-30.0,-30.0,-15.0,0.04562273712946811
-25.0,-30.0,-15.0,0.04563070192965785
-20.0,-30.0,-15.0,0.045635967504234494
-15.0,-30.0,-15.0,0.045639757549133166
-10.0,-30.0,-15.0,0.04564226511164357
-5.0,-30.0,-15.0,0.04564318508878377
0.0,-30.0,-15.0,0.045642033844829615
5.0,-30.0,-15.0,0.04563829679878797
10.0,-30.0,-15.0,0.045631523076577946
15.0,-30.0,-15.0,0.04562141717738709
20.0,-30.0,-15.0,0.045607850893931615
25.0,-30.0,-15.0,0.045590674044379775
30.0,-30.0,-15.0,0.0455693134209963
35.0,-30.0,-15.0,0.045542317475441775
-40.0,-25.0,-15.0,0.045587830028162246
-35.0,-25.0,-15.0,0.045611118598245105
-30.0,-25.0,-15.0,0.04562609654014662
-25.0,-25.0,-15.0,0.04563635105357344
-20.0,-25.0,-15.0,0.04564366774282772
-15.0,-25.0,-15.0,0.045648873612289226
-10.0,-25.0,-15.0,0.04565221599209959
-5.0,-25.0,-15.0,0.045653616690479994
0.0,-25.0,-15.0,0.045652847127295164
5.0,-25.0,-15.0,0.04564963932436273
10.0,-25.0,-15.0,0.04564376295375724
15.0,-25.0,-15.0,0.04563508057333986
20.0,-25.0,-15.0,0.0456235580928986
25.0,-25.0,-15.0,0.04560920290895695
30.0,-25.0,-15.0,0.04559193387420814
35.0,-25.0,-15.0,0.04557135505159143
40.0,-25.0,-15.0,0.04554606256045068
-40.0,-20.0,-15.0,0.04558788970190079
-35.0,-20.0,-15.0,0.045611817510459465
-30.0,-20.0,-15.0,0.0456283935264926
-25.0,-20.0,-15.0,0.0456405251842741
-20.0,-20.0,-15.0,0.045649517013892964
-15.0,-20.0,-15.0,0.045655989362752225
-10.0,-20.0,-15.0,0.04566020213532841
-5.0,-20.0,-15.0,0.045662206027739266
0.0,-20.0,-15.0,0.04566193997539193
5.0,-20.0,-15.0,0.04565930155250738
10.0,-20.0,-15.0,0.04565419976385827
15.0,-20.0,-15.0,0.045646591736503525
20.0,-20.0,-15.0,0.045636496003330994
25.0,-20.0,-15.0,0.04562397356388838
30.0,-20.0,-15.0,0.045609056964013996
35.0,-20.0,-15.0,0.045591508580522515
40.0,-20.0,-15.0,0.0455699441051917
-45.0,-15.0,-15.0,0.04555431599643405
-40.0,-15.0,-15.0,0.04558981412297535
-35.0,-15.0,-15.0,0.04561348871935714
-30.0,-15.0,-15.0,0.045630849973430254
-25.0,-15.0,-15.0,0.045644089302455164
-20.0,-15.0,-15.0,0.04565415318694815
-15.0,-15.0,-15.0,0.045661506786908036
-10.0,-15.0,-15.0,0.045666391492410884
-5.0,-15.0,-15.0,0.045668921164172954
0.0,-15.0,-15.0,0.04566913424472017
5.0,-15.0,-15.0,0.04566703231798285
10.0,-15.0,-15.0,0.04566261123046043
15.0,-15.0,-15.0,0.0456558838178964
20.0,-15.0,-15.0,0.045646889125668756
25.0,-15.0,-15.0,0.045635677965294184
30.0,-15.0,-15.0,0.04562224041803138
35.0,-15.0,-15.0,0.04560624410499693
40.0,-15.0,-15.0,0.045586188414316636
45.0,-15.0,-15.0,0.04555703335795936
-45.0,-10.0,-15.0,0.04556498805652822
-40.0,-10.0,-15.0,0.04559503580911105
-35.0,-10.0,-15.0,0.045616861836203185
-30.0,-10.0,-15.0,0.045633859826997775
-25.0,-10.0,-15.0,0.04564732183730091
-20.0,-10.0,-15.0,0.04565779163559434
-15.0,-10.0,-15.0,0.045665559677726
-10.0,-10.0,-15.0,0.045670815649097474
-5.0,-10.0,-15.0,0.04567369148315504
0.0,-10.0,-15.0,0.04567427827919757
5.0,-10.0,-15.0,0.04567263964688277
10.0,-10.0,-15.0,0.04566882517617267
15.0,-10.0,-15.0,0.04566288196012101
20.0,-10.0,-15.0,0.045654858256953736
25.0,-10.0,-15.0,0.04564478705015632
30.0,-10.0,-15.0,0.04563261520728892
35.0,-10.0,-15.0,0.04561797136869069
40.0,-10.0,-15.0,0.045599483605819
45.0,-10.0,-15.0,0.04557299756988528
-45.0,-5.0,-15.0,0.045578814632631484
-40.0,-5.0,-15.0,0.04560255755697795
-35.0,-5.0,-15.0,0.04562148831610862
-30.0,-5.0,-15.0,0.04563719547495939
-25.0,-5.0,-15.0,0.04565011395268258
-20.0,-5.0,-15.0,0.045660382667695544
-15.0,-5.0,-15.0,0.04566810749922229
-10.0,-5.0,-15.0,0.045673408200421456
-5.0,-5.0,-15.0,0.04567640916004558
0.0,-5.0,-15.0,0.04567722587580672
5.0,-5.0,-15.0,0.04567595824188401
10.0,-5.0,-15.0,0.04567269066308218
15.0,-5.0,-15.0,0.045667495743948745
20.0,-5.0,-15.0,0.04566043523701108
25.0,-5.0,-15.0,0.04565154684750952
30.0,-5.0,-15.0,0.045640789662776994
35.0,-5.0,-15.0,0.04562786840558117
40.0,-5.0,-15.0,0.04561171867915498
45.0,-5.0,-15.0,0.045589144531171584
-45.0,0.0,-15.0,0.04559202578376631
-40.0,0.0,-15.0,0.04561045034601117
-35.0,0.0,-15.0,0.045626350215117246
-30.0,0.0,-15.0,0.04564029643614933
-25.0,0.0,-15.0,0.045652143073581175
-20.0,0.0,-15.0,0.04566172538184932
-15.0,0.0,-15.0,0.04566900256295564
-10.0,0.0,-15.0,0.04567403393710415
-5.0,0.0,-15.0,0.04567693069190447
0.0,0.0,-15.0,0.04567781998993811
5.0,0.0,-15.0,0.04567682447780948
10.0,0.0,-15.0,0.045674053840786155
15.0,0.0,-15.0,0.04566960418023659
20.0,0.0,-15.0,0.04566355938450451
25.0,0.0,-15.0,0.045655985646412184
30.0,0.0,-15.0,0.045646899098476336
35.0,0.0,-15.0,0.0456361421400427
40.0,0.0,-15.0,0.04562297155574004
45.0,0.0,-15.0,0.04560484671199015
-45.0,5.0,-15.0,0.045602006978267835
-40.0,5.0,-15.0,0.04561703767901677
-35.0,5.0,-15.0,0.045630443135395674
-30.0,5.0,-15.0,0.045642560253256186
-25.0,5.0,-15.0,0.04565302954034478
-20.0,5.0,-15.0,0.045661557588948826
-15.0,5.0,-15.0,0.045668039759127525
-10.0,5.0,-15.0,0.045672510715356766
-5.0,5.0,-15.0,0.04567507927688821
0.0,5.0,-15.0,0.04567588277739508
5.0,5.0,-15.0,0.04567506090869577
10.0,5.0,-15.0,0.04567274392886958
15.0,5.0,-15.0,0.04566905064844948
20.0,5.0,-15.0,0.045664091335648534
25.0,5.0,-15.0,0.045657969289557496
30.0,5.0,-15.0,0.04565076582064236
35.0,5.0,-15.0,0.04564244963458299
40.0,5.0,-15.0,0.04563250708861587
45.0,5.0,-15.0,0.04561871554796655
-45.0,10.0,-15.0,0.04560766358274345
-40.0,10.0,-15.0,0.04562135781533476
-35.0,10.0,-15.0,0.04563309745064035
-30.0,10.0,-15.0,0.04564353008087794
-25.0,10.0,-15.0,0.045652440673414084
-20.0,10.0,-15.0,0.04565961320859963
-15.0,10.0,-15.0,0.04566498700158196
