# X,Y,Z,B0,Bx,By,Bz
0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+01,4.586840392784876513e-02
-5.000000000000000000e+00,-2.000000000000000000e+01,-4.500000000000000000e+01,4.580040009305579723e-02
0.000000000000000000e+00,-2.000000000000000000e+01,-4.500000000000000000e+01,4.580608259539323268e-02
5.000000000000000000e+00,-2.000000000000000000e+01,-4.500000000000000000e+01,4.580558584288955959e-02
-1.500000000000000000e+01,-1.500000000000000000e+01,-4.500000000000000000e+01,4.578403878798505827e-02
-1.000000000000000000e+01,-1.500000000000000000e+01,-4.500000000000000000e+01,4.580237697978853384e-02
-5.000000000000000000e+00,-1.500000000000000000e+01,-4.500000000000000000e+01,4.581275380222145366e-02
0.000000000000000000e+00,-1.500000000000000000e+01,-4.500000000000000000e+01,4.581699073240334125e-02
5.000000000000000000e+00,-1.500000000000000000e+01,-4.500000000000000000e+01,4.581624834424249254e-02
1.000000000000000000e+01,-1.500000000000000000e+01,-4.500000000000000000e+01,4.581014575256492360e-02
1.500000000000000000e+01,-1.500000000000000000e+01,-4.500000000000000000e+01,4.579766671296519459e-02
-1.500000000000000000e+01,-1.000000000000000000e+01,-4.500000000000000000e+01,4.579657986868927028e-02
-1.000000000000000000e+01,-1.000000000000000000e+01,-4.500000000000000000e+01,4.581236126542553161e-02
-5.000000000000000000e+00,-1.000000000000000000e+01,-4.500000000000000000e+01,4.582016641996503048e-02
0.000000000000000000e+00,-1.000000000000000000e+01,-4.500000000000000000e+01,4.582279170573944765e-02
5.000000000000000000e+00,-1.000000000000000000e+01,-4.500000000000000000e+01,4.582188682770138577e-02
1.000000000000000000e+01,-1.000000000000000000e+01,-4.500000000000000000e+01,4.581675006566109792e-02
1.500000000000000000e+01,-1.000000000000000000e+01,-4.500000000000000000e+01,4.580529053679491952e-02
-2.000000000000000000e+01,-5.000000000000000000e+00,-4.500000000000000000e+01,4.578247636456075909e-02
-1.500000000000000000e+01,-5.000000000000000000e+00,-4.500000000000000000e+01,4.580546486843656284e-02
-1.000000000000000000e+01,-5.000000000000000000e+00,-4.500000000000000000e+01,4.581870259588641942e-02
-5.000000000000000000e+00,-5.000000000000000000e+00,-4.500000000000000000e+01,4.582422809176750489e-02
0.000000000000000000e+00,-5.000000000000000000e+00,-4.500000000000000000e+01,4.582539588006577513e-02
5.000000000000000000e+00,-5.000000000000000000e+00,-4.500000000000000000e+01,4.582414430821636631e-02
1.000000000000000000e+01,-5.000000000000000000e+00,-4.500000000000000000e+01,4.581959131188267226e-02
1.500000000000000000e+01,-5.000000000000000000e+00,-4.500000000000000000e+01,4.580899080087130759e-02
2.000000000000000000e+01,-5.000000000000000000e+00,-4.500000000000000000e+01,4.579051465964813217e-02
-2.000000000000000000e+01,0.000000000000000000e+00,-4.500000000000000000e+01,4.578977013732803830e-02
-1.500000000000000000e+01,0.000000000000000000e+00,-4.500000000000000000e+01,4.581057887185133876e-02
-1.000000000000000000e+01,0.000000000000000000e+00,-4.500000000000000000e+01,4.582197021094872730e-02
-5.000000000000000000e+00,0.000000000000000000e+00,-4.500000000000000000e+01,4.582599312722791113e-02
5.000000000000000000e+00,0.000000000000000000e+00,-4.500000000000000000e+01,4.582410830522112150e-02
1.000000000000000000e+01,0.000000000000000000e+00,-4.500000000000000000e+01,4.581928480415182331e-02
1.500000000000000000e+01,0.000000000000000000e+00,-4.500000000000000000e+01,4.580869644781251221e-02
2.000000000000000000e+01,0.000000000000000000e+00,-4.500000000000000000e+01,4.579023565717341843e-02
-2.000000000000000000e+01,5.000000000000000000e+00,-4.500000000000000000e+01,4.579290392065818449e-02
-1.500000000000000000e+01,5.000000000000000000e+00,-4.500000000000000000e+01,4.581192140450930650e-02
-1.000000000000000000e+01,5.000000000000000000e+00,-4.500000000000000000e+01,4.582228517728769573e-02
-5.000000000000000000e+00,5.000000000000000000e+00,-4.500000000000000000e+01,4.582561860152123412e-02
0.000000000000000000e+00,5.000000000000000000e+00,-4.500000000000000000e+01,4.582489342845248725e-02
5.000000000000000000e+00,5.000000000000000000e+00,-4.500000000000000000e+01,4.582190091992517644e-02
1.000000000000000000e+01,5.000000000000000000e+00,-4.500000000000000000e+01,4.581587944421528641e-02
1.500000000000000000e+01,5.000000000000000000e+00,-4.500000000000000000e+01,4.580431341902678477e-02
2.000000000000000000e+01,5.000000000000000000e+00,-4.500000000000000000e+01,4.578543052306743855e-02
-1.500000000000000000e+01,1.000000000000000000e+01,-4.500000000000000000e+01,4.580961989256644024e-02
-1.000000000000000000e+01,1.000000000000000000e+01,-4.500000000000000000e+01,4.581938236323713359e-02
-5.000000000000000000e+00,1.000000000000000000e+01,-4.500000000000000000e+01,4.582247924838171727e-02
0.000000000000000000e+00,1.000000000000000000e+01,-4.500000000000000000e+01,4.582114217237403392e-02
5.000000000000000000e+00,1.000000000000000000e+01,-4.500000000000000000e+01,4.581680492439617336e-02
1.000000000000000000e+01,1.000000000000000000e+01,-4.500000000000000000e+01,4.580893620602507349e-02
1.500000000000000000e+01,1.000000000000000000e+01,-4.500000000000000000e+01,4.579574153978086676e-02
-1.500000000000000000e+01,1.500000000000000000e+01,-4.500000000000000000e+01,4.580378192961852973e-02
-1.000000000000000000e+01,1.500000000000000000e+01,-4.500000000000000000e+01,4.581275411669363806e-02
-5.000000000000000000e+00,1.500000000000000000e+01,-4.500000000000000000e+01,4.581552580517816303e-02
0.000000000000000000e+00,1.500000000000000000e+01,-4.500000000000000000e+01,4.581350490921905910e-02
5.000000000000000000e+00,1.500000000000000000e+01,-4.500000000000000000e+01,4.580769552611554940e-02
1.000000000000000000e+01,1.500000000000000000e+01,-4.500000000000000000e+01,4.579780900354545048e-02
1.500000000000000000e+01,1.500000000000000000e+01,-4.500000000000000000e+01,4.578290145322416044e-02
-5.000000000000000000e+00,2.000000000000000000e+01,-4.500000000000000000e+01,4.580360349225978678e-02
0.000000000000000000e+00,2.000000000000000000e+01,-4.500000000000000000e+01,4.580065739292138449e-02
5.000000000000000000e+00,2.000000000000000000e+01,-4.500000000000000000e+01,4.579346485925172433e-02
0.000000000000000000e+00,-3.000000000000000000e+01,-4.000000000000000000e+01,4.573019666585349113e-02
-1.500000000000000000e+01,-2.500000000000000000e+01,-4.000000000000000000e+01,4.571867394684562408e-02
-1.000000000000000000e+01,-2.500000000000000000e+01,-4.000000000000000000e+01,4.573387379617845777e-02
-5.000000000000000000e+00,-2.500000000000000000e+01,-4.000000000000000000e+01,4.574399709989986074e-02
0.000000000000000000e+00,-2.500000000000000000e+01,-4.000000000000000000e+01,4.574929957498226341e-02
5.000000000000000000e+00,-2.500000000000000000e+01,-4.000000000000000000e+01,4.575000645830720747e-02
1.000000000000000000e+01,-2.500000000000000000e+01,-4.000000000000000000e+01,4.574640314991086643e-02
1.500000000000000000e+01,-2.500000000000000000e+01,-4.000000000000000000e+01,4.573913632362462678e-02
-2.000000000000000000e+01,-2.000000000000000000e+01,-4.000000000000000000e+01,4.571075857009503085e-02
-1.500000000000000000e+01,-2.000000000000000000e+01,-4.000000000000000000e+01,4.573308105030631648e-02
-1.000000000000000000e+01,-2.000000000000000000e+01,-4.000000000000000000e+01,4.574912895880708236e-02
1.000000000000000000e+01,-2.000000000000000000e+01,-4.000000000000000000e+01,4.575945615959097629e-02
1.500000000000000000e+01,-2.000000000000000000e+01,-4.000000000000000000e+01,4.575042932414937619e-02
2.000000000000000000e+01,-2.000000000000000000e+01,-4.000000000000000000e+01,4.573790138571474234e-02
-2.500000000000000000e+01,-1.500000000000000000e+01,-4.000000000000000000e+01,4.569287885052256831e-02
-2.000000000000000000e+01,-1.500000000000000000e+01,-4.000000000000000000e+01,4.572289034622203929e-02
-1.500000000000000000e+01,-1.500000000000000000e+01,-4.000000000000000000e+01,4.574546995991534554e-02
1.500000000000000000e+01,-1.500000000000000000e+01,-4.000000000000000000e+01,4.575931166348045503e-02
2.000000000000000000e+01,-1.500000000000000000e+01,-4.000000000000000000e+01,4.574513158473697549e-02
2.500000000000000000e+01,-1.500000000000000000e+01,-4.000000000000000000e+01,4.572734989886886176e-02
-2.500000000000000000e+01,-1.000000000000000000e+01,-4.000000000000000000e+01,4.570449352783660657e-02
-2.000000000000000000e+01,-1.000000000000000000e+01,-4.000000000000000000e+01,4.573375314457967661e-02
2.000000000000000000e+01,-1.000000000000000000e+01,-4.000000000000000000e+01,4.575040514940580810e-02
2.500000000000000000e+01,-1.000000000000000000e+01,-4.000000000000000000e+01,4.573112260367637183e-02
-2.500000000000000000e+01,-5.000000000000000000e+00,-4.000000000000000000e+01,4.571501278487512254e-02
2.500000000000000000e+01,-5.000000000000000000e+00,-4.000000000000000000e+01,4.573308248987982549e-02
-3.000000000000000000e+01,0.000000000000000000e+00,-4.000000000000000000e+01,4.569042746499483998e-02
-2.500000000000000000e+01,0.000000000000000000e+00,-4.000000000000000000e+01,4.572344204758978237e-02
2.500000000000000000e+01,0.000000000000000000e+00,-4.000000000000000000e+01,4.573255595287907538e-02
3.000000000000000000e+01,0.000000000000000000e+00,-4.000000000000000000e+01,4.570778378193970926e-02
-2.500000000000000000e+01,5.000000000000000000e+00,-4.000000000000000000e+01,4.572917430838584207e-02
2.500000000000000000e+01,5.000000000000000000e+00,-4.000000000000000000e+01,4.572916621839386020e-02
-2.500000000000000000e+01,1.000000000000000000e+01,-4.000000000000000000e+01,4.573210839255924254e-02
-2.000000000000000000e+01,1.000000000000000000e+01,-4.000000000000000000e+01,4.575270780510425767e-02
2.000000000000000000e+01,1.000000000000000000e+01,-4.000000000000000000e+01,4.574255623173387880e-02
2.500000000000000000e+01,1.000000000000000000e+01,-4.000000000000000000e+01,4.572289928854682273e-02
-2.500000000000000000e+01,1.500000000000000000e+01,-4.000000000000000000e+01,4.573237359257394802e-02
-2.000000000000000000e+01,1.500000000000000000e+01,-4.000000000000000000e+01,4.575007409190294527e-02
-1.500000000000000000e+01,1.500000000000000000e+01,-4.000000000000000000e+01,4.576266660467599029e-02
1.500000000000000000e+01,1.500000000000000000e+01,-4.000000000000000000e+01,4.574773944194165248e-02
2.000000000000000000e+01,1.500000000000000000e+01,-4.000000000000000000e+01,4.573240012918675101e-02
2.500000000000000000e+01,1.500000000000000000e+01,-4.000000000000000000e+01,4.571387473882610603e-02
-2.000000000000000000e+01,2.000000000000000000e+01,-4.000000000000000000e+01,4.574411068172539591e-02
-1.500000000000000000e+01,2.000000000000000000e+01,-4.000000000000000000e+01,4.575418845497462167e-02
-1.000000000000000000e+01,2.000000000000000000e+01,-4.000000000000000000e+01,4.576003676814576621e-02
1.000000000000000000e+01,2.000000000000000000e+01,-4.000000000000000000e+01,4.574551149041663350e-02
1.500000000000000000e+01,2.000000000000000000e+01,-4.000000000000000000e+01,4.573354116099750261e-02
2.000000000000000000e+01,2.000000000000000000e+01,-4.000000000000000000e+01,4.571881832051430394e-02
-1.500000000000000000e+01,2.500000000000000000e+01,-4.000000000000000000e+01,4.574142743689549317e-02
-1.000000000000000000e+01,2.500000000000000000e+01,-4.000000000000000000e+01,4.574519082961246708e-02
-5.000000000000000000e+00,2.500000000000000000e+01,-4.000000000000000000e+01,4.574538203374588219e-02
0.000000000000000000e+00,2.500000000000000000e+01,-4.000000000000000000e+01,4.574229740174196035e-02
5.000000000000000000e+00,2.500000000000000000e+01,-4.000000000000000000e+01,4.573619799144763853e-02
1.000000000000000000e+01,2.500000000000000000e+01,-4.000000000000000000e+01,4.572720043054858546e-02
1.500000000000000000e+01,2.500000000000000000e+01,-4.000000000000000000e+01,4.571548348723077776e-02
0.000000000000000000e+00,3.000000000000000000e+01,-4.000000000000000000e+01,4.571959818763663558e-02
-5.000000000000000000e+00,-3.500000000000000000e+01,-3.500000000000000000e+01,4.568224539588014443e-02
0.000000000000000000e+00,-3.500000000000000000e+01,-3.500000000000000000e+01,4.568621116356763601e-02
5.000000000000000000e+00,-3.500000000000000000e+01,-3.500000000000000000e+01,4.568904823509458563e-02
-1.500000000000000000e+01,-3.000000000000000000e+01,-3.500000000000000000e+01,4.568297076056148515e-02
-1.000000000000000000e+01,-3.000000000000000000e+01,-3.500000000000000000e+01,4.569289696512325583e-02
-5.000000000000000000e+00,-3.000000000000000000e+01,-3.500000000000000000e+01,4.569975522719256500e-02
0.000000000000000000e+00,-3.000000000000000000e+01,-3.500000000000000000e+01,4.570382875788523563e-02
5.000000000000000000e+00,-3.000000000000000000e+01,-3.500000000000000000e+01,4.570522409397979879e-02
1.000000000000000000e+01,-3.000000000000000000e+01,-3.500000000000000000e+01,4.570393271270175445e-02
1.500000000000000000e+01,-3.000000000000000000e+01,-3.500000000000000000e+01,4.570019857207446856e-02
-2.500000000000000000e+01,-2.500000000000000000e+01,-3.500000000000000000e+01,4.565653024254685832e-02
-2.000000000000000000e+01,-2.500000000000000000e+01,-3.500000000000000000e+01,4.567864162266969952e-02
-1.500000000000000000e+01,-2.500000000000000000e+01,-3.500000000000000000e+01,4.569518844784530714e-02
1.500000000000000000e+01,-2.500000000000000000e+01,-3.500000000000000000e+01,4.571102508223195970e-02
2.000000000000000000e+01,-2.500000000000000000e+01,-3.500000000000000000e+01,4.570277725832602028e-02
2.500000000000000000e+01,-2.500000000000000000e+01,-3.500000000000000000e+01,4.569240002030090092e-02
-2.500000000000000000e+01,-2.000000000000000000e+01,-3.500000000000000000e+01,4.566344525039149616e-02
2.500000000000000000e+01,-2.000000000000000000e+01,-3.500000000000000000e+01,4.569701525836213779e-02
-3.000000000000000000e+01,-1.500000000000000000e+01,-3.500000000000000000e+01,4.563839220172138944e-02
-2.500000000000000000e+01,-1.500000000000000000e+01,-3.500000000000000000e+01,4.567178088400133257e-02
2.500000000000000000e+01,-1.500000000000000000e+01,-3.500000000000000000e+01,4.570135420827869943e-02
3.000000000000000000e+01,-1.500000000000000000e+01,-3.500000000000000000e+01,4.568244236953281773e-02
-3.000000000000000000e+01,-1.000000000000000000e+01,-3.500000000000000000e+01,4.564766966886420196e-02
3.000000000000000000e+01,-1.000000000000000000e+01,-3.500000000000000000e+01,4.568426532548151842e-02
-3.500000000000000000e+01,-5.000000000000000000e+00,-3.500000000000000000e+01,4.561693468909230886e-02
-3.000000000000000000e+01,-5.000000000000000000e+00,-3.500000000000000000e+01,4.565757435460560815e-02
3.000000000000000000e+01,-5.000000000000000000e+00,-3.500000000000000000e+01,4.568550198515221317e-02
3.500000000000000000e+01,-5.000000000000000000e+00,-3.500000000000000000e+01,4.565825981335484840e-02
-3.500000000000000000e+01,0.000000000000000000e+00,-3.500000000000000000e+01,4.562948700541363117e-02
-3.000000000000000000e+01,0.000000000000000000e+00,-3.500000000000000000e+01,4.566696605003756765e-02
3.000000000000000000e+01,0.000000000000000000e+00,-3.500000000000000000e+01,4.568559963131115648e-02
3.500000000000000000e+01,0.000000000000000000e+00,-3.500000000000000000e+01,4.565867695960856149e-02
